     Eje X     Eje Y     Eje Z
  1.039848  0.528164  0.259922
  0.783852 -1.263832 -1.532070
  1.551855  1.296164 -1.276074
 -0.752145 -1.775844  1.283930
 -0.496152 -1.775844 -1.788070
 -1.520156  0.272148 -1.020066
  0.527840 -0.495855  1.027930
 -0.496172  1.808141  1.795926
 -0.752156  1.040187  1.795926
 -0.240152 -0.239812 -0.508078
  1.039852  1.552187  1.283922
 -1.776148 -1.007813  1.283926
  0.015855  0.528188 -1.276078
  0.271855 -0.239812  1.283926
  1.295856 -2.031812 -1.276078
 -1.776156  1.552156 -1.532078
  1.807844 -0.495836 -1.532074
 -0.496156 -0.751828 -1.788074
  1.551848  0.784180 -1.276074
  1.551852  0.784187 -0.508074
  1.039852  1.808195 -1.532074
 -0.496148 -0.495801  1.283926
 -1.776184  1.040164  1.795922
  0.271820  1.552164  0.515922
 -1.520176 -0.239840 -0.764078
  1.807828  1.040160  0.771922
  0.015836  0.016160 -1.020074
  1.039840  1.552160 -0.764074
  1.295844  1.296164 -1.276074
  0.014922  0.799516  1.539926
  0.271660  0.272445 -0.498207
 -0.509105 -1.262934  1.792918
 -0.241684  1.296391 -0.760004
 -2.032156  0.030938 -1.780523
  0.768867  1.567523 -0.243203
 -1.521723 -0.480602 -0.764695
  1.551855  1.040023 -1.778023
 -0.496121  0.016105 -2.044270
  0.015949  0.528055  0.259926
  0.527910 -1.007934 -1.020047
  1.551777  1.808262 -1.788262
  1.807781 -2.031711 -0.764324
 -1.776102 -0.495672 -1.019703
  1.039789 -2.031789 -1.275656
  1.551926 -1.007836  0.515781
 -0.496027 -1.519844 -0.764051
  0.015902  0.272180 -0.507945
 -0.752176  0.272215 -1.276012
 -0.752211  0.784301  0.771883
  0.015863  1.808258 -2.044242
 -1.520164 -0.751844  1.027789
 -1.264203  1.040203  0.772016
  1.039812 -0.239797 -0.764074
 -0.496160  1.552195 -1.788156
  0.783871  1.808176  1.539801
 -1.520125 -0.751758 -0.764180
  1.536539  1.040605  0.515930
 -0.241699 -2.016129 -1.276883
 -1.022461  0.016340 -1.013242
  0.525840 -1.007168  0.514340
  0.512012  0.031117  0.512473
 -0.752863  0.016320  1.536828
  1.807477 -1.006703  1.807133
 -0.496344  0.528203  1.794203
  0.783691  0.016051  0.259562
  1.039723 -1.519750  1.795719
 -0.496137 -0.495902  1.283930
  0.783801 -1.775988  0.772074
 -1.520379  0.528297  0.772105
  0.783816  1.296070 -1.276055
 -2.032223 -1.263887  1.027996
 -0.496227  0.272137 -1.788078
  0.527770 -0.495871 -0.764086
  0.783813 -0.495945  0.259992
 -1.264125  0.543969 -1.275918
 -2.032145 -1.504023  1.028059
  1.807805  1.040027  0.515895
 -0.240480 -2.031215  0.771777
  1.280621 -0.751379 -0.251918
 -1.520832 -0.992176 -0.506926
 -1.008570 -1.250129  0.258043
  1.551457 -2.031961 -0.763539
  1.280445 -0.239637  1.795668
 -1.008148  1.823754  1.796652
 -0.240008  1.311953  0.770629
 -0.240105 -1.760207 -1.532133
  0.527695 -0.495805  1.283664
 -0.240094  0.528145  0.259590
 -0.255973  0.784082  1.028000
  0.271902 -1.775754 -0.251793
  1.551859 -2.031824 -0.763988
  0.015707  0.528203  1.027867
 -1.520273 -0.751793  0.515918
  0.271840  0.543977  1.027906
  0.527680  1.311926  0.515223
  1.295727  0.528793  0.513113
 -0.255746  1.567723  0.774770
 -1.008203 -1.775723 -0.249430
 -1.520047 -2.031629 -1.534375
  1.536059  0.784285  0.771750
  1.792051  0.528133  1.795992
  1.807902 -1.263680 -1.020035
  1.039953  0.016176 -0.507953
  0.527957  1.040203  1.028238
 -1.776145 -1.007672  1.028164
  0.768000 -0.751820  0.259863
 -0.752023  0.528191  0.260012
  1.807945  1.296106 -1.019957
  1.807836  0.272188 -1.019961
 -0.752187  1.552160  0.515941
 -0.752195  1.055969 -0.764191
 -2.047094 -1.775840 -1.788590
 -1.777856 -1.774613  0.773672
 -2.047934  0.031664  0.000207
 -1.776746  1.808418 -1.019027
 -1.023547 -1.519953 -1.021352
  1.295477  0.016285  1.028301
 -1.776168  0.016797 -1.788398
 -1.008242 -2.031957  0.260273
 -0.496156  0.784195  1.027668
  0.271996  0.272094 -2.044125
 -0.752098  1.296281 -1.531844
  0.783844 -1.519688  0.516086
  1.295824  1.808324  1.795926
 -1.520133  0.272445 -0.764117
 -2.047695 -1.504848  1.027871
 -0.497332  1.311281 -1.533820
  1.038769 -0.751805 -1.018734
 -2.046926  1.040285  0.516348
 -1.264859  0.785160 -1.530141
  1.807852  1.053988 -0.252160
 -0.752801  1.567660 -1.278914
 -0.767785 -1.760102 -0.250164
  1.039758  1.040102 -1.787793
  1.039644  0.784039  1.027730
  1.807598  0.799922 -1.532562
 -1.008312  0.272137 -0.508195
  0.015840 -1.519965  1.540039
 -0.752301 -1.760023  0.004062
  1.039832 -2.031996 -1.532035
 -1.008250 -1.263945 -0.507961
  0.015711  1.552051  0.771980
  0.015727 -0.239949 -0.764285
  0.527691 -0.992086 -0.252723
  1.295926  0.272609 -0.254406
 -0.511699 -2.016070  0.262078
  1.792438  0.799891  0.262609
  1.551731  0.784492 -0.251910
 -1.264195 -1.519555  0.003703
 -0.240090 -1.007680  0.771574
  0.783914 -2.031402 -1.276090
  1.280266  0.784348 -1.531879
 -1.792000  1.296266 -1.531777
  1.807980  1.296160 -1.532207
 -1.008102 -0.751734  0.516062
 -1.008164 -1.775664  1.539965
 -1.008156  0.016352 -1.788152
 -2.032105 -1.263660  1.539879
  1.551953 -1.263781 -1.788059
 -1.776090  1.296227  0.772000
  0.015805 -0.751719  1.283922
  1.551871 -1.007770  0.259926
 -0.752102 -0.751805 -0.252066
 -0.752129 -1.007785 -1.532074
 -0.496148  1.296238  1.283887
 -1.008129 -0.239777 -0.764121
  0.271922  1.808152 -0.252098
 -1.008172  1.567941 -2.044047
 -0.752367  1.055840 -1.531887
 -1.008551 -0.480086 -1.276293
 -1.776324 -0.239887 -2.044469
  1.551902 -1.775898 -1.531965
 -1.008086 -2.031832  1.284227
  1.551816 -1.007996 -0.508039
  1.039859 -1.760043 -0.764063
 -1.520176  1.567953 -1.276031
  0.271742  0.528086  0.259863
 -1.776258 -1.775820  1.795793
  1.039832 -0.495828 -0.252133
  1.295887  1.808152 -0.763988
 -0.752168 -0.495910 -0.507957
 -0.496203  1.552109 -2.044016
 -0.240238 -2.031863  1.027938
  0.015789 -0.495902 -2.044086
  1.039840 -1.007965  1.539953
 -0.752148  1.808008  0.259980
  1.295805  1.296059  1.795938
 -0.241086  0.784141  1.539855
 -0.241793 -1.249461  0.001211
 -1.520422 -1.248570  0.524480
  0.768129 -1.248133  0.516289
 -2.033211  0.799406 -0.509609
 -0.241820  1.567379 -2.047519
 -1.009129 -0.239449  0.770363
 -1.776348 -0.992023  0.259344
  0.015871  1.055867  1.795930
  1.039656 -1.263918  0.004121
  0.527703 -0.751988  1.283906
 -0.752285  0.016055 -0.764148
 -1.264191  1.296133 -0.507945
  1.280004  1.823945  0.004070
 -0.752148  1.808063  1.795996
  0.783695  0.528188  0.259980
 -1.776305 -0.751867  1.795766
 -0.240285  0.272023 -1.532207
 -0.752336 -1.007973 -1.532059
 -2.032356  0.528039 -1.276047
 -2.032383 -1.263875 -1.276106
 -1.008109 -2.031898  0.515848
 -0.752125  0.016102 -1.276109
 -1.520191 -1.263832 -1.788090
 -1.520234  1.040215  0.515895
  0.271770 -0.495785 -1.020160
  1.551805 -1.263840 -1.532129
  1.551816 -1.263863 -1.276047
  0.015812 -2.031820  1.539980
 -0.752168 -1.007816  0.259879
  1.551863 -2.031836 -0.508086
  1.295879 -1.263840  1.795938
  1.551867  1.296176  0.771922
  0.783871 -0.495820 -1.532094
 -1.776098 -1.519844 -0.764086
 -0.496188 -2.031871 -0.764035
  0.015801 -0.751867  1.539961
  1.295781 -0.239836  0.771953
  1.295773  0.016180  1.539922
  1.295785 -0.495816 -1.020086
  1.807797 -1.519816  0.771930
 -1.264152 -2.031859  1.795930
 -1.264156  0.784148 -0.764055
 -0.240152 -0.495852  0.771934
 -2.032152  0.016156  0.003934
  0.271836  0.528168 -1.532066
  0.271820 -0.751813 -1.020086
  0.527828 -1.007816  0.771883
 -2.032195 -2.031824  1.027875
  0.015820  0.528148 -0.252090
 -0.496172 -2.031867  1.795934
 -0.752180  0.784129  1.539945
  1.295816 -2.031871 -1.276059
  1.807812  0.272125 -0.252062
  1.295816 -1.775879 -0.764059
 -1.520156  1.296148  1.795949
 -1.008156  1.808141  1.795922
  0.271848 -0.239871  1.539922
  0.015852 -1.519875  0.515941
 -0.240156  1.808137  1.027953
 -0.496172  1.552160 -2.044059
 -1.520184  0.784176 -2.044078
 -1.520129  0.528125 -0.252094
 -0.240137 -1.775867 -0.252055
 -1.520145 -2.031852 -0.764059
  0.527848 -0.751836  1.539934
 -0.240156  0.016176  1.283926
 -0.496160  0.272184 -1.532074
 -1.008168 -1.519801 -1.276074
  0.783758 -1.775961 -0.252086
 -0.240254 -2.031953 -0.508113
 -0.240242  0.272047  1.539914
  0.783797  0.784039 -1.788098
 -1.520172 -0.495961 -2.044063
  1.807852  0.016070  0.515961
  1.295856  1.296109 -1.788051
  0.783793 -1.775871 -1.788062
  1.551809 -0.239875 -1.276074
 -0.496188  1.808141  0.515941
 -0.496180  1.296152 -1.788062
  0.783840 -0.495844 -1.020070
  1.295859 -0.239836 -1.532063
  1.551867 -1.007824  1.027953
 -1.776164 -0.239891  0.515949
  1.295816 -1.519879  1.027934
  0.527801 -1.775871 -1.788086
  1.295805 -0.495879  0.771902
 -1.520184  0.528113  1.027906
 -1.008176 -2.031891 -1.788074
  0.271824  0.784117 -1.532070
  1.039820 -0.239852  1.795926
 -0.752184  1.040121  0.515926
  0.527785  0.528109 -1.532027
 -1.520211 -1.007891 -1.532078
 -1.520191  0.784109  1.539922
 -1.520160 -1.007895 -1.532078
  0.015793 -2.031852 -0.508051
  0.527797 -0.751836 -1.020090
 -1.776180 -0.239840 -1.788098
  0.527852 -0.751852  1.795918
 -1.264137  0.784160  1.795938
  0.783867  0.784180  1.795941
 -1.776125 -1.519809  1.539926
 -1.776188  0.272105 -1.532074
  0.527816 -1.775898  1.539926
 -1.776184 -1.775895 -1.788066
  0.783813 -1.007875 -0.508066
 -0.496195 -1.775852  1.795926
  0.015809 -1.775840 -1.532090
 -1.264172 -2.031840 -1.788098
 -0.240180 -0.239863 -0.764082
 -1.776191 -0.239848  0.003926
 -1.520187 -1.519844  0.003910
  0.527820  1.552152  1.027910
  0.015828 -0.495844 -1.532086
  0.271832  0.528160  1.027918
  1.807832  0.272164  0.003914
 -1.008172  1.040156 -0.764086
  0.271828  0.784160 -0.252078
  0.271828  0.528168 -1.276078
 -2.032172 -0.495828 -1.788086
  1.295840 -1.263836 -1.276090
  1.295856 -0.495848  0.259922
  0.527863 -1.775852 -0.508066
  0.783855 -2.031852 -1.276062
 -1.776152 -0.495844  1.027938
 -0.240160  1.296164  1.027934
 -1.776160 -1.263836 -1.788074
  1.295836 -1.519832  1.283926
  1.039828  1.296172  1.795926
 -0.496180  1.552184 -1.532082
  0.271840 -1.519859  0.003914
  0.015836  0.016145 -0.764066
  0.015832  1.552148 -1.020066
 -0.240176 -0.751844  0.771926
  1.551824  0.016164  0.515914
  0.783832  1.808160  1.539914
 -1.008164 -2.031840 -1.020082
  1.039840 -1.519844 -2.044078
  0.527840  0.272156 -1.532070
 -0.240160 -1.775848 -0.252066
 -1.008160  0.528152  0.771926
 -0.496156  0.528145  0.771930
  1.807840  1.808148  1.027938
 -2.032164 -1.007844  1.795938
 -0.240156 -1.519848  1.795926
  0.783848 -1.263855  1.795930
  0.015848 -0.239859  1.283937
  1.039836  1.552145  0.259937
 -0.496168  1.808148  1.283926
 -1.008168  0.528148 -1.276074
 -0.752148 -0.495840 -1.276078
  0.527852  1.808160  0.515934
 -0.752148  0.528156 -1.532066
  1.039848 -0.751840  1.795934
 -1.264156  1.040164  1.283934
 -1.264164  0.528168 -1.788074
 -1.776164  1.552172 -0.508078
  1.295832 -0.495832 -1.532082
  0.015836 -2.031836 -0.252082
  1.551836 -1.519844  0.515922
 -1.776160  0.016156  1.539922
  1.551836  0.272156  0.771926
 -2.032164  1.552156  1.539926
  0.783848  0.272156  0.515930
 -1.776156  0.016160  1.283930
 -1.264152 -1.263836 -1.020074
 -0.240148 -2.031840  1.539926
  0.783855 -0.239840  0.003930
 -1.008141 -1.519840  0.003938
  0.527852 -1.263836 -1.276062
  1.039852 -1.775828  0.771930
  1.551836 -0.495863  1.027926
 -1.008160  1.040137 -2.044066
 -1.520160  1.552141  1.027934
 -0.240156  1.040141  0.003930
 -1.264152 -1.007855  1.027930
 -1.520152 -1.775852  0.515930
  1.039848 -1.007848 -1.532070
 -0.752164  0.272168 -1.532074
  1.295832 -1.519832  0.003922
 -1.520168 -1.263828  1.795918
 -1.008164  0.528168  0.003918
  0.783840  1.808164 -2.044074
 -0.240156  0.528168 -1.276074
 -1.776152  0.272168  0.003930
 -0.240160 -1.007836 -0.764070
  1.295848 -2.031840  1.027926
 -0.752148 -0.751844  0.259926
 -1.008148 -1.775844  1.795926
  0.015855 -1.775852 -0.764070
  1.551859  0.528145 -1.276070
  1.039859  1.040145  1.539934
 -0.496172  0.272172 -0.764066
  1.807828 -0.495820 -1.788074
  0.015832 -1.519809 -0.764078
  0.783836  0.016195  0.771918
 -1.264160 -1.519801 -2.044082
 -1.264156 -1.775797 -1.788078
 -1.520156  1.040203 -1.788078
  1.039840  1.296156  1.027922
 -1.008164 -0.495844  1.027922
  1.807840 -1.007840  1.027922
  1.039840 -1.775836  0.771922
 -2.032152  1.552164 -2.044082
 -1.008148 -0.495840 -1.020074
  0.015844  1.040180 -0.764070
 -1.264152 -1.007820 -1.020082
  0.271852 -1.519820 -1.020078
  1.295852 -1.263813  0.259926
 -1.520145  0.016184 -0.508074
 -0.240137 -1.263820 -0.252074
 -0.496137 -1.263824  0.771934
 -2.032164  1.808141 -1.276066
  0.783832  0.528145 -0.764066
 -0.752168  1.296152  1.539926
 -0.496172 -1.519844  1.795926
  0.015828 -2.031836  1.027926
 -1.008168 -1.263832  1.795926
 -0.752168 -1.519824 -0.252074
  0.527816 -0.751859 -1.788078
  0.015824 -0.495855  0.259930
  0.015828 -2.031848  1.027930
 -1.520168 -1.263836 -1.532070
 -2.032164 -1.519828 -1.020082
 -1.520156 -2.031824 -1.276082
  1.807852 -1.519824 -2.044078
 -0.752156 -1.263820  1.283926
 -0.240152 -1.519820  1.283926
  0.783848 -0.751816  1.283922
  1.295852 -1.007816  0.515926
 -0.240148  1.808184  1.027926
 -0.240148 -1.007816 -1.276078
 -0.240148 -1.775816 -2.044078
  0.015844  1.040148  1.027922
 -1.520156 -1.263852  0.771926
  0.271844 -0.751852  0.515934
  0.015840  1.808148 -1.532066
 -0.496164  0.784156 -2.044074
 -1.008164 -0.495844  1.283926
 -1.008164 -0.495840 -0.252074
 -2.032176 -0.239859 -1.532074
 -0.752176 -1.775859  1.283926
  1.295809 -0.239906 -0.252074
 -1.520211  0.528172  0.515816
  1.295836 -1.007883 -2.043973
 -2.032164 -0.239812 -0.508082
 -1.264145  0.016199 -2.044047
 -2.032180 -1.263891  1.795934
 -0.496184 -0.495887  0.771914
  0.271809  1.296121  1.283926
 -1.264168  1.040102  0.771918
 -0.240156 -0.751898  0.259934
  0.271824 -1.519871  0.003957
  1.807824 -0.239855 -1.276086
  0.527828 -1.263875 -2.044090
  0.015820 -0.239863 -2.044051
  1.039820 -1.007848 -1.276066
  0.527832 -1.775844  1.539918
  1.295840  0.016164 -0.252074
 -0.752133  1.808168  1.027926
  0.271820  0.528152 -0.252059
 -2.032172  0.784148  0.771918
  0.015840 -1.519855  0.771922
  0.271836 -2.031840  0.259937
  0.527836  0.528172 -1.788074
  0.015852  1.552172 -0.252086
 -1.520148  1.552172  1.027918
 -1.520152  1.808152  1.795926
 -1.264148 -1.519844  0.515930
 -1.008141 -1.007844  0.003934
 -0.752145  1.040172 -1.276070
  0.527863 -0.751828 -1.788082
 -0.752125  0.528164 -1.788074
  1.551879 -0.495832  1.795941
 -1.776172  1.296180 -1.532063
  0.015840 -1.263813 -1.276094
  1.039852 -2.031801  0.771918
 -1.520148  0.016219  0.259922
 -2.032148  1.552234 -0.508086
  0.015852  0.272242  1.283910
  0.015852  0.272242  0.259902
 -0.752137  1.040168  1.283906
 -0.240133  0.784184  1.283922
 -1.264125  1.552184  0.515922
  0.015887 -1.007820 -1.788082
  1.551895 -0.495820  0.515930
 -0.752105  0.272180  0.515938
 -2.032105 -2.031824  1.539930
  1.551836 -1.007852 -0.764074
 -2.032160 -1.007844 -0.252074
  0.783848 -0.495836 -2.044070
 -1.520148  0.528176  1.795930
  1.807852 -0.751813  0.003934
  0.015852  0.272199 -1.532074
 -1.264145  0.528203 -0.508078
 -1.264191  0.272152 -1.532074
 -1.520199  0.016156  1.795930
 -1.264199 -1.519844 -2.044070
 -1.008195  1.296156  1.539926
 -0.240191  1.040152 -1.788066
  1.295809  1.808152  1.027938
 -1.776191  0.784156 -0.764059
 -1.520129  0.272168 -0.508066
  1.807871  0.784168 -1.532086
 -1.520125  1.296164 -0.764082
  1.039875 -1.519836  1.283926
 -0.496129 -1.775832  0.003934
  1.295871  1.808172  0.003934
 -2.032133  1.296172  1.027934
  1.807828  1.808156 -0.252062
  0.015828  1.296156 -0.508059
 -1.776172 -1.775848 -1.020062
 -0.496180  0.272156 -2.044074
  0.015828  1.808152  0.771918
 -0.240168  1.808145  1.283910
 -1.008144  1.808172  1.539934
  0.271855  1.040172  1.027898
  1.295844 -2.031820 -1.532090
 -1.520156  0.528184 -1.276098
 -1.520156  1.552184 -2.044098
 -1.264160  1.808184 -1.020094
 -0.496156  0.272180 -0.508094
 -1.264156  1.808141 -1.276086
 -2.032156 -1.519859 -0.252047
 -0.496160 -2.031852  0.259945
 -0.496160 -0.239852  0.771930
  0.783844  0.528145  0.259926
 -1.008156 -0.495848 -1.788070
  1.551844 -0.239840 -2.044070
  1.039840 -0.751848 -0.764074
 -1.008152 -1.519852 -1.788082
  1.551848  1.808148  1.283922
 -0.496152 -1.775848 -0.508078
  1.295844 -1.263844 -1.276078
 -1.008152  1.552156 -1.020086
 -0.496148  1.040156 -0.252078
 -0.496172  0.528172 -1.020066
  1.551828 -0.751832  0.259926
  1.551832  0.016160  1.283922
  0.783832  1.552160  0.003922
 -1.520168  0.784156 -0.508074
 -1.008168 -2.031840 -1.020074
  0.783832  1.552160  1.027926
 -1.776141 -0.751840  0.515922
  1.807863  0.272160  1.539926
 -2.032137 -0.751844  0.771930
 -0.752141 -1.519844 -0.252070
  0.527852 -0.751844  1.283930
  1.551852 -2.031844  1.539930
 -2.032148  1.296152 -1.276070
 -1.264176  1.552160 -1.532070
  0.015828  0.784156  0.003898
 -1.776176 -1.519848  0.259898
 -0.752176 -0.751852 -1.020105
  1.295824 -1.007852  1.027898
  0.015820 -0.239852  1.283906
 -1.520180 -1.775855  1.283922
 -0.240156  1.040207 -1.276074
  1.807852  0.272199  1.539953
  1.807855 -1.007809 -0.508074
 -2.032141  1.808187 -1.276098
  0.783859  0.272188 -1.276121
 -0.240137 -1.007820  0.771863
  1.551871  0.016168  1.283855
  0.527828 -0.751840 -0.508148
 -0.496172 -1.263828 -2.044027
  0.527836 -0.495813  0.771965
 -0.752160  0.784199  1.795977
 -2.032156  0.784211 -1.788023
 -1.520152 -0.495777  0.259973
  1.039848 -0.751770 -1.532031
 -1.264148  1.552125 -2.044035
 -1.520148 -2.031871 -0.508090
 -1.776148 -1.263871 -0.508098
  0.271852  0.528129  1.283902
  0.783848 -1.007863 -2.044090
  0.271848  1.040141  0.259914
 -1.776168 -1.007813 -0.508082
 -0.496168 -1.775809  0.771945
 -1.520164 -1.263809 -0.764051
 -1.008164  1.552191 -2.044051
  1.039840 -1.007813 -1.788051
 -2.032156  0.528184 -0.508055
 -1.520160  0.528180 -2.044059
 -0.496176  0.528152  1.283934
 -1.776176  1.808156 -1.020078
 -0.496176  1.040160 -1.020074
 -1.520172  0.016160 -1.532078
  1.551832  1.296164  1.539922
  1.551836  0.528168 -1.532074
  0.783840  0.016164  1.795926
 -1.008129 -1.263844 -0.252074
 -1.264125 -0.239840 -0.252020
 -0.496148 -1.007836 -1.020016
  0.015848 -1.519828 -0.764082
 -1.264176 -0.239820 -0.252145
 -1.008168 -2.031856 -1.532086
  0.783855  0.272121  0.003957
  0.527832 -1.263813  1.283953
 -0.496148 -1.263836  1.795895
 -1.776133  0.528145  0.771930
  0.783859  0.272156 -2.044047
 -0.752152 -1.263828 -2.044070
 -0.240164  1.296180  1.027902
 -1.776156 -1.519832 -1.532105
  1.039836  1.808129 -1.532074
 -1.264187  0.528137 -1.788070
 -0.240207 -1.775852 -2.044106
 -0.496191 -0.239875 -0.252125
 -0.240172  0.272102 -0.764105
 -1.520180  1.552113 -0.252070
  1.295809 -1.263867 -1.532066
 -1.264133 -0.495797  0.515918
  0.015863  0.016211 -0.764066
  0.783871 -1.007793  1.539922
 -1.008117  1.552187 -2.044070
 -1.520121 -1.775809 -0.508051
  0.015859 -0.495801 -2.044055
  1.295856  1.040199  0.515914
 -0.240152 -1.263855 -1.276086
 -0.496160 -0.239848 -0.764059
 -0.496164 -1.007844  0.259922
  1.807836 -0.751848 -1.788082
  1.551840  1.552145 -1.532074
  1.295852  1.808133  0.515938
 -0.240156  0.528137  0.259949
  0.271832  0.528180  1.027938
 -0.240156 -0.751836 -0.508094
  1.039836 -0.495832 -0.508082
 -1.776168 -1.519836 -1.020102
 -1.776168  0.272148 -1.276113
  0.271836  0.528141  1.795859
  0.783852 -0.495777  0.515852
 -1.264141 -1.519770 -2.043852
 -2.032125  1.040238 -0.507887
 -0.496125  0.528250 -1.276023
  0.271883 -0.751773  0.259902
 -0.752105 -0.239801 -1.532156
 -0.240098 -2.031820 -0.508195
 -0.496219  0.272102 -0.508219
 -2.032195 -0.751918 -0.764113
  1.295824 -0.751922  0.003902
 -1.520168  0.784086 -1.276082
 -0.752160 -1.775891  1.795934
 -1.008164 -0.495855 -1.788066
  1.807848  0.528156  0.515926
 -1.264168 -1.263824 -1.276043
  0.271832 -2.031848 -2.044082
  1.039816 -2.031852  1.027930
  1.551805 -1.775844 -0.252082
  0.271801 -1.263844  0.003906
 -2.032187 -1.775848  1.539914
  0.527832  1.808145 -1.276086
  0.783801  1.808164  1.539937
 -2.032211 -0.239816 -1.276094
 -1.520211 -0.751813  1.283910
 -1.520199 -0.239812 -0.252074
 -1.264199  1.296191 -1.276051
 -1.520199 -1.775809  1.027953
  0.015812 -2.031816  1.539949
  0.527836  1.296176  1.027949
 -0.752176 -1.007820 -1.788074
 -1.008184 -1.519828 -1.788066
 -2.032192 -0.239832  1.283937
  0.271812  0.272156 -1.020059
 -0.240184 -1.519852 -2.044059
 -0.496180 -2.031859 -0.252051
  0.271871  0.272180  1.795934
 -0.752117  1.296203  0.516008
 -0.496125  0.016203 -1.532023
 -0.752133 -1.775793  0.771930
 -1.776148  0.272219  0.259906
 -0.752141  0.784219 -0.252066
 -1.520137  1.552211  0.259949
 -1.520172  1.296141  0.771953
  0.783844 -0.239879 -1.276098
  1.807855  1.552109 -1.788094
  0.015848  1.552129 -1.020078
 -1.776160  0.528145 -2.044090
 -1.520160 -0.751855 -0.252109
  1.295844  1.040137 -0.764113
  1.551824  0.272184  0.515910
 -1.776156 -0.495832 -0.252066
 -0.000004 -0.000004 -2.044031
 -0.000004 -0.000004 -0.000004
 -0.000004 -0.000004 -0.000004
 -0.000004 -0.000004 -0.000004
 -0.041859  0.041219 -0.000004
 -0.042371  0.041145  1.003551
 -0.041531  0.038961  1.002258
 -0.039754  0.035980  1.003465
 -0.039852  0.035645  1.006867
 -0.042371  0.037941  1.007313
 -0.043148  0.039406  1.002297
 -0.042766  0.038973  0.999129
 -0.044793  0.040090  0.995039
 -0.046941  0.041375  0.992652
 -0.046484  0.040949  0.990371
 -0.046656  0.037965  0.984090
 -0.048156  0.038184  0.966684
 -0.048742  0.038430  0.959992
 -0.034410  0.037648  0.968941
 -0.032898  0.038039  0.972191
 -0.029621  0.036027  0.956539
 -0.025512  0.029262  0.949941
 -0.026949  0.028031  0.944578
 -0.032527  0.030125  0.953055
 -0.039379  0.035758  0.968258
 -0.040660  0.043980  0.991430
 -0.035937  0.049375  1.011699
 -0.032426  0.055762  1.018406
 -0.031723  0.062598  1.026086
 -0.034039  0.070242  1.024555
 -0.037535  0.076496  1.016383
 -0.038598  0.077961  1.004090
 -0.025703  0.026734  0.997945
 -0.029453  0.032648  1.000703
 -0.032563  0.038996  1.009191
 -0.032801  0.043277  1.014938
 -0.031129  0.044227  1.021242
 -0.030234  0.045773  1.023055
 -0.029965  0.047234  1.021180
 -0.047094  0.046270  1.013406
 -0.046859  0.045934  1.013305
 -0.044457  0.044527  1.007156
 -0.039902  0.042223  1.004590
 -0.036707  0.043320  1.006922
 -0.035797  0.048383  1.009531
 -0.036398  0.053488  1.009914
 -0.043328  0.042641  1.009109
 -0.044746  0.041148  1.032320
 -0.041957  0.038156  1.016211
 -0.046738  0.042547  1.001051
 -0.044586  0.037141  1.008172
 -0.036938  0.028930  1.012426
 -0.040418  0.033750  1.012691
 -0.045039  0.030117  0.997031
 -0.040980  0.025410  1.002992
 -0.044133  0.032379  1.011402
 -0.046324  0.043500  1.003324
 -0.042824  0.043430  0.988164
 -0.034996  0.040359  0.999793
 -0.037789  0.030902  1.008527
 -0.039609  0.030734  1.012199
 -0.046008  0.037953  1.012594
 -0.046363  0.040859  1.004129
 -0.040969  0.037750  1.004730
 -0.034859  0.034168  1.014035
 -0.033398  0.035406  1.020187
 -0.047051  0.046203  1.017645
 -0.043215  0.041402  0.993004
 -0.038340  0.036531  1.000156
 -0.039738  0.037844  1.007805
 -0.044551  0.041566  1.007367
 -0.044297  0.041309  1.002758
 -0.041281  0.038098  1.005039
 -0.040945  0.037016  1.010648
 -0.048676  0.057434  1.113152
 -0.048258  0.062879  1.130043
 -0.052605  0.073152  1.131914
 -0.049176  0.068418  1.123359
 -0.046277  0.075492  1.103367
 -0.044035  0.075953  1.095152
 -0.030137  0.025922  1.064547
 -0.033930  0.023043  0.921902
 -0.041355  0.025473  0.937230
 -0.047844  0.033559  0.964629
 -0.047547  0.038258  0.993492
 -0.047031  0.043648  1.034254
 -0.048937  0.048664  1.074727
 -0.043563  0.067672  1.088309
 -0.037398  0.062012  1.000766
 -0.032109  0.055836  1.012375
 -0.030281  0.048328  1.020195
 -0.033254  0.043746  1.022027
 -0.040441  0.041980  1.013770
 -0.045551  0.037234  1.003156
 -0.038297  0.044348  1.003434
 -0.036016  0.044133  1.032879
 -0.037238  0.046781  1.035168
 -0.038043  0.048344  1.025926
 -0.037766  0.047129  1.013852
 -0.035645  0.040887  1.007391
 -0.033195  0.033074  1.003477
 -0.041355  0.063223  1.003055
 -0.036773  0.063473  1.041699
 -0.036660  0.062098  1.034270
 -0.040461  0.055184  1.021602
 -0.042633  0.051543  1.006215
 -0.046809  0.053805  0.997684
 -0.039844  0.043156  1.010062
 -0.046836  0.040004  1.019109
 -0.044094  0.040746  0.989441
 -0.033191  0.032969  0.984730
 -0.024465  0.029023  1.002719
 -0.028125  0.042230  1.021598
 -0.031508  0.043734  0.999734
 -0.053141  0.045996  0.997500
 -0.050422  0.043668  0.993379
 -0.042988  0.037484  1.000609
 -0.043785  0.040699  1.014531
 -0.051102  0.052949  1.012621
 -0.052902  0.058969  0.999586
 -0.045785  0.053805  0.998035
 -0.038387  0.039590  1.011336
 -0.046402  0.047273  1.004996
 -0.050223  0.050332  0.995746
 -0.046469  0.044500  0.993309
 -0.040727  0.037719  1.001324
 -0.041484  0.037922  1.010266
